method,time_S_BA,time_nDTW,freq_MSC_mean,freq_Delta_f_peak_Hz,nl_XSampEn,nl_PLV,BA_bias,BA_sd,BA_loa_width,S_time,S_freq,S_nl,TDSI,mm_z_mean,mm_z_std,ecg_z_mean,ecg_z_std,f0_Hz,file_index,mmwave_file,ecg_file
帶通,0.6117546548183102,0.25201952252325893,0.23146495499220512,0.3471875,1.243743480893402,0.31809020217197626,1.1318615543404894e-17,1.4983022119408873,5.873344670808278,0.6944921096284469,0.1312618479422559,0.3818869741689631,0.4025469772465553,-1.9308226515220113e-17,1.0,6.524848960315763e-17,1.0,1.56234375,98,098.csv,098.csv
小波去噪,0.6145208789911328,0.25773027958303535,0.17876013625944998,0.0,0.9804293862953016,0.18570841364083773,1.9974027429538047e-18,1.4738509427839683,5.777495695713156,0.6936622619557709,0.589380068129725,0.3453247081470665,0.5427890127441874,5.3264073145434795e-18,0.9999999999999999,6.524848960315763e-17,1.0,1.56234375,98,098.csv,098.csv
NLMS,0.6270355163628148,0.27207610395901805,0.2992959863872311,0.13019531249999994,1.2406095824450876,0.19577509227200465,2.4634633829763593e-17,1.3701413946600458,5.370954267067379,0.6944158997666956,0.2856480051189312,0.3210411039523399,0.4337016696126556,-8.655411886133154e-18,1.0,6.524848960315763e-17,1.0,1.56234375,98,098.csv,098.csv
帶通+小波,0.6120342944647748,0.24689468794901295,0.3168077265755122,0.3471875,1.132168975522547,0.3101702387634915,7.989610971815219e-18,1.4958030734185808,5.863548047800837,0.6966286279282594,0.17393323373390943,0.3895881094074125,0.4200499903565271,2.7963638401353266e-17,1.0,6.524848960315763e-17,1.0,1.56234375,98,098.csv,098.csv
帶通+小波+NLMS,0.6307763204902567,0.2567372674496439,0.7226526507056061,0.13019531249999994,1.047962561364281,0.2882946430732958,1.3316018286358699e-18,1.3411197117953013,5.257189270237581,0.7021738749766965,0.4973263372781187,0.38829240965140205,0.5292642073020724,1.198441645772283e-17,1.0,6.524848960315763e-17,1.0,1.56234375,98,098.csv,098.csv
原始波形,0.616629041711589,0.2701593218753116,0.2828250630375778,0.43398437499999987,1.3694481886940355,0.10702988539854355,-6.6580091431793495e-18,1.4556097842359774,5.705990354205031,0.689943461341961,0.1479318141788465,0.2645345389013664,0.36746993814072465,5.992208228861415e-18,1.0000000000000002,-2.1305629258173918e-17,1.0,1.56234375,99,099.csv,099.csv
帶通,0.6163764228828449,0.2483535218265382,0.27556593053436873,0.43398437499999987,1.1399477034341048,0.10595783907293516,-2.0639828343855984e-17,1.457778136194272,5.714490293881546,0.6982302703232084,0.14430224792724194,0.28662948921983855,0.3763873358234296,1.5979221943630438e-17,0.9999999999999999,-2.1305629258173918e-17,1.0,1.56234375,99,099.csv,099.csv
小波去噪,0.6196651918569278,0.25484060317485596,0.41041908162044105,0.08679687499999988,1.0465295125646374,0.06092952206086164,-4.327705943066577e-18,1.4299103229933339,5.605248466133869,0.6973526094461726,0.4151112455400607,0.2747808077476941,0.46241488757797583,0.0,1.0,-2.1305629258173918e-17,1.0,1.56234375,99,099.csv,099.csv
NLMS,0.6101782692275759,0.26421640232831184,0.4055969814841215,0.04339843750000005,1.1939131358048314,0.19627031247108762,-5.659307771702447e-18,1.512508415090802,5.929032987155943,0.6889928178015048,0.5267596803387775,0.3260384363791199,0.5139303115064674,6.658009143179349e-19,0.9999999999999998,-2.1305629258173918e-17,1.0,1.56234375,99,099.csv,099.csv
帶通+小波,0.6166338243573044,0.2428803535274258,0.2277710413552638,0.43398437499999987,1.0528594836701588,0.09101305700655553,-1.864242560090218e-17,1.4555687777457744,5.705829608763436,0.7004995895313902,0.12040480333768946,0.28906922920312605,0.36999120735740193,1.964112697237908e-17,1.0,-2.1305629258173918e-17,1.0,1.56234375,99,099.csv,099.csv
帶通+小波+NLMS,0.6239709699566702,0.25334468413954786,0.5909697388309704,0.43398437499999987,0.9561086770048881,0.15218514394112154,-5.3264073145434795e-18,1.3945606734785994,5.46667784003611,0.7000856308681732,0.30200415207554276,0.33170209197206657,0.4445972916385941,2.0639828343855984e-17,1.0,-2.1305629258173918e-17,1.0,1.56234375,99,099.csv,099.csv
原始波形,0.6316998822831462,0.26259934175732724,0.249483731986369,0.0,1.3692680487062592,0.26347928291596,-1.3981819200676633e-17,1.3340823834991251,5.2296029433165705,0.7003749220410596,0.6247418659931845,0.34277528188415524,0.555964023306133,-2.3303032001127723e-17,1.0,4.394286034498371e-17,1.0000000000000002,1.5189453124999999,100,100.csv,100.csv
帶通,0.6341227076499197,0.24075325674849524,0.26475467272467734,0.0,1.1764182163708763,0.26179392797948114,-1.3316018286358699e-17,1.3158529887643016,5.158143715956062,0.7100791295400959,0.6323773363623386,0.36063222178120385,0.5676962292278794,1.2650217372040764e-17,1.0,4.394286034498371e-17,1.0000000000000002,1.5189453124999999,100,100.csv,100.csv
小波去噪,0.6244244889506975,0.23781763794440652,0.28723341527286245,0.3471875,1.1156284060447559,0.33107785616291135,-2.8296538858512236e-17,1.390909080973954,5.452363597417899,0.7063854657072197,0.15914607808258455,0.40187532750368127,0.42246895709782856,1.0652814629086959e-17,1.0,4.394286034498371e-17,1.0000000000000002,1.5189453124999999,100,100.csv,100.csv
NLMS,0.6175480760258388,0.26128946003439774,0.2501835290703063,0.4339843750000001,1.3282509914699752,0.23265883018439723,2.6632036572717397e-18,1.4477606908534375,5.675221908145475,0.6938030311830617,0.1316110471952107,0.33108289391894563,0.38549899076573935,0.0,1.0,4.394286034498371e-17,1.0000000000000002,1.5189453124999999,100,100.csv,100.csv
帶通+小波,0.6347294142898523,0.24248642771983617,0.22607166583603358,0.0,1.1192762316861562,0.2496558358404521,-1.1651516000563861e-17,1.311339669952148,5.14045150621242,0.709701905808531,0.6130358329180168,0.3607575209253925,0.5611650865506467,9.32121280045109e-18,1.0,4.394286034498371e-17,1.0000000000000002,1.5189453124999999,100,100.csv,100.csv
帶通+小波+NLMS,0.6238256752324716,0.24524611358097334,0.6197114141716122,0.21699218750000004,1.0121047583647196,0.027846625972920536,-1.3316018286358699e-17,1.395733366843667,5.471274798027174,0.7031688014802964,0.3669489757786107,0.26241932092113696,0.4441790327266813,6.325108686020382e-18,1.0,4.394286034498371e-17,1.0000000000000002,1.5189453124999999,100,100.csv,100.csv
原始波形,0.6185563483779986,0.2611478703211623,0.3392173276511019,0.17359375,1.2822976370133685,0.09613929664261536,-2.0306927886697017e-17,1.439219737129452,5.641741369547452,0.6943616873635168,0.25772611512253674,0.26714712178103733,0.4064116414223636,-1.464762011499457e-17,1.0,1.5979221943630438e-17,1.0,1.4321484375,101,101.csv,101.csv
帶通,0.618825408626889,0.2509661062798899,0.3350987996529683,0.17359375,1.1073952811384153,0.10025376756421006,-1.864242560090218e-17,1.4369528370314277,5.632855121163197,0.6984370753526211,0.25566685112347,0.2873865969811874,0.41383017448575954,2.1305629258173918e-17,1.0,1.5979221943630438e-17,1.0,1.4321484375,101,101.csv,101.csv
小波去噪,0.6231584635433469,0.24965738566199838,0.37490920699037145,0.17359375,1.0216512475319812,0.10327618773472845,-1.7976624686584242e-17,1.401136250733195,5.492454102874125,0.7011130603221514,0.2755720547921715,0.29896067268030085,0.4252152625982079,-1.2650217372040764e-17,1.0,1.5979221943630438e-17,1.0,1.4321484375,101,101.csv,101.csv
NLMS,0.6161000665252471,0.3026184946480928,0.2760486137145573,0.3471875,1.1692816750332369,0.05189979342910348,-1.464762011499457e-17,1.4601556367189663,5.723810095938348,0.6774904980804699,0.15355367730343197,0.256440941632607,0.362495039005503,6.658009143179349e-19,0.9999999999999998,1.5979221943630438e-17,1.0,1.4321484375,101,101.csv,101.csv
帶通+小波,0.620848636880177,0.252687096064319,0.2815515108557235,0.17359375,1.056530705429346,0.0922902060623547,-2.8629439315671206e-17,1.4200692707721674,5.566671541426896,0.6987797582877899,0.22889320672484756,0.28927300706877546,0.405648657360471,6.6580091431793495e-18,1.0000000000000002,1.5979221943630438e-17,1.0,1.4321484375,101,101.csv,101.csv
帶通+小波+NLMS,0.633346906461822,0.2688978403770753,0.46455614100658604,0.0867968750000001,0.982691536782939,0.09743043266748277,-7.989610971815219e-18,1.3216540466997662,5.180883863063083,0.6987841153422694,0.44217977523313273,0.3008976616228791,0.48062051739942707,-1.2317316914881797e-17,1.0,1.5979221943630438e-17,1.0,1.4321484375,101,101.csv,101.csv
原始波形,0.6325216322458084,0.26142290234547155,0.2895626701275318,0.7811718749999998,1.417789940573067,0.18414000702479025,-1.3316018286358699e-18,1.3278622040892267,5.205219840029769,0.7012384335622919,0.14498381577470834,0.29887043377702327,0.38169756103800784,-3.462164754453262e-17,1.0,-1.464762011499457e-17,1.0,1.21515625,102,102.csv,102.csv
帶通,0.6358771527601947,0.2368411313982454,0.2904247938327371,0.17359375,1.3750083726750302,0.1769142882496343,2.5966235658399464e-17,1.3028569094250424,5.107199084946166,0.7124968983389115,0.23332984821335437,0.29898271774072727,0.4149364880976643,3.1958443887260875e-17,1.0,-1.464762011499457e-17,1.0,1.21515625,102,102.csv,102.csv
小波去噪,0.6237057929585101,0.2604444962882217,0.22061894148028965,0.7811718749999998,1.260647122372237,0.1847842666086354,6.658009143179349e-19,1.3967019894128347,5.475071798498312,0.6972073626769425,0.11051195145108726,0.31356774052395264,0.3737623515506608,0.0,1.0,-1.464762011499457e-17,1.0,1.21515625,102,102.csv,102.csv
NLMS,0.6300576558206598,0.2780136411831705,0.2481053334442183,0.4773828124999999,1.4102154431483138,0.0423790058251557,-1.6312122400789408e-17,1.3466302399736976,5.278790540696894,0.6936720734903989,0.12827665585384815,0.22863983745482164,0.35019618893302296,1.3815368972097151e-17,1.0,-1.464762011499457e-17,1.0,1.21515625,102,102.csv,102.csv
帶通+小波,0.6340413433417206,0.23820874942209525,0.28160348983596073,0.17359375,1.390411653977951,0.11990816673463038,2.1305629258173918e-17,1.3164598136567138,5.160522469534318,0.7110397573757616,0.22891919621496618,0.2691230769872785,0.4030273435260021,7.989610971815219e-18,1.0,-1.464762011499457e-17,1.0,1.21515625,102,102.csv,102.csv
帶通+小波+NLMS,0.6291787356263034,0.26839780635291366,0.5269305962285129,0.4773828124999999,1.3548703557028,0.013954057250772445,-1.5313421029312504e-17,1.3534111055550087,5.3053715337756335,0.6968911460348574,0.26768928724599544,0.21930294235951084,0.39462779188012115,-1.9974027429538047e-18,1.0,-1.464762011499457e-17,1.0,1.21515625,102,102.csv,102.csv
原始波形,0.619518059748336,0.26633389089395065,0.253152007960064,0.17359375,1.4723187144859744,0.12088947331575484,1.1318615543404894e-17,1.4311406108681144,5.610071194603008,0.6928506614608383,0.2146934552770178,0.2626840341523172,0.39007605029672443,1.1318615543404894e-17,1.0,4.394286034498371e-17,1.0,1.38875,103,103.csv,103.csv
帶通,0.6180397521200214,0.2550239568486579,0.25129438671144,0.17359375,1.4057818616434432,0.11606152602448844,-1.1318615543404894e-17,1.4435866483155897,5.658859661397112,0.6964688428731052,0.2137646446527058,0.2658634048538611,0.3920322974598907,-4.327705943066577e-18,1.0,4.394286034498371e-17,1.0,1.38875,103,103.csv,103.csv
小波去噪,0.6281657191154557,0.2537954571879114,0.32807405485907976,0.39058593750000004,1.6566706864740788,0.25599401570674296,2.0639828343855984e-17,1.3612839912893129,5.336233245854106,0.7020080997860736,0.17409885407638773,0.31620249472295325,0.39743648286180483,1.5979221943630438e-17,1.0000000000000002,4.394286034498371e-17,1.0,1.38875,103,103.csv,103.csv
NLMS,0.6263333171542329,0.25708601750358295,0.28083743717158116,0.17359375,1.4612870843631978,0.18249513328075861,-1.464762011499457e-17,1.375684310074641,5.3926824954925925,0.6998175052887907,0.2285361698827764,0.29439331228563537,0.40758232915240084,2.8629439315671206e-17,0.9999999999999999,4.394286034498371e-17,1.0,1.38875,103,103.csv,103.csv
帶通+小波,0.6181368933564897,0.2588146950870398,0.220084599349257,0.17359375,1.4565549599556273,0.08185260709645135,2.3303032001127723e-17,1.442764033177245,5.655635010054801,0.6950514761252563,0.1981597509716143,0.24446337401907378,0.37922486703864816,2.6632036572717397e-18,1.0,4.394286034498371e-17,1.0,1.38875,103,103.csv,103.csv
帶通+小波+NLMS,0.6361978936312103,0.2488500411145374,0.601268725586311,0.17359375,1.4361866745918128,0.166016271666132,7.989610971815219e-18,1.300499170089142,5.097956746749436,0.707947390362877,0.38875181409014126,0.2882469236545189,0.461648709369179,1.464762011499457e-17,1.0,4.394286034498371e-17,1.0,1.38875,103,103.csv,103.csv
原始波形,0.6170416642398187,0.26414662416053797,0.2531549747957001,0.13019531249999994,1.4539759719698528,0.322442136382268,1.464762011499457e-17,1.4520781224008,5.6921462398111355,0.6924513043378744,0.26257749932316565,0.3649720444481022,0.4400002827030474,-2.1305629258173918e-17,1.0,3.462164754453262e-17,1.0,1.475546875,104,104.csv,104.csv
帶通,0.6190036953956758,0.25909634231818385,0.2718841997358198,0.13019531249999994,1.2597187118192295,0.3251998515309949,2.6632036572717397e-18,1.4354535520476455,5.62697792402677,0.6953761814009831,0.27194211179322547,0.3838664034845165,0.45039489889290835,3.9948054859076094e-18,0.9999999999999999,3.462164754453262e-17,1.0,1.475546875,104,104.csv,104.csv
小波去噪,0.6239255524128356,0.2759670277559551,0.32837279561985816,0.08679687499999988,1.2936968994774805,0.11762302187324193,7.323810057497285e-18,1.394927096887114,5.468114219797487,0.6913817516758489,0.3740881025397692,0.2768002086210898,0.4474233542789026,0.0,0.9999999999999999,3.462164754453262e-17,1.0,1.475546875,104,104.csv,104.csv
NLMS,0.6231673438126561,0.27102940259686675,0.2609309899868407,0.13019531249999994,1.3271134144896235,0.19390860193955212,2.4634633829763593e-17,1.401064148914808,5.492171463746047,0.6928807088209782,0.26646550691873594,0.31181275904353467,0.42371965826108293,-1.3316018286358699e-17,1.0,3.462164754453262e-17,1.0,1.475546875,104,104.csv,104.csv
帶通+小波,0.6186747379907074,0.2626146478802676,0.2766523248425826,0.5207812500000001,1.219443117585487,0.32490464418453624,3.2624244801578815e-17,1.4382216417756832,5.637828835760678,0.6938564643532514,0.14106297950921484,0.38773405877581313,0.40755116754609316,1.5979221943630438e-17,1.0,3.462164754453262e-17,1.0,1.475546875,104,104.csv,104.csv
帶通+小波+NLMS,0.6267076629757862,0.2576690028416947,0.653874223481544,0.13019531249999994,1.2265860012069247,0.20444133496137515,5.992208228861415e-18,1.372725531662878,5.3810840841184815,0.6997793321180791,0.46293712366608764,0.3267797007850262,0.4964987188563976,8.655411886133154e-18,0.9999999999999998,3.462164754453262e-17,1.0,1.475546875,104,104.csv,104.csv
原始波形,0.6114326496637638,0.26621072685536995,0.11750382662693812,0.3905859374999998,1.5119921204993534,0.06471839108301317,8.655411886133154e-18,1.501187728917017,5.8846558973547065,0.6888551424367955,0.06881373996031694,0.23140440588261468,0.3296910960932424,-5.3264073145434795e-18,1.0,-7.989610971815219e-18,0.9999999999999999,1.475546875,105,105.csv,105.csv
帶通,0.616729365294694,0.22845267466846075,0.11980150934840311,0.17359374999999977,1.3853277104887953,0.06705477078179131,5.3264073145434795e-18,1.4547499601518765,5.702619843795356,0.7062466607005556,0.1480182059711876,0.24314218917713992,0.3658023519496277,-1.1318615543404894e-17,1.0,-7.989610971815219e-18,0.9999999999999999,1.475546875,105,105.csv,105.csv
小波去噪,0.6237069976327633,0.26475670762042053,0.24573858089459666,0.13019531249999994,1.2667722121070586,0.28061352950320895,1.464762011499457e-17,1.3966922512400404,5.475033624860958,0.6955498128387856,0.25886930237261396,0.3608847290170254,0.43843461474280837,1.0652814629086959e-17,1.0,-7.989610971815219e-18,0.9999999999999999,1.475546875,105,105.csv,105.csv
NLMS,0.6242652872949568,0.26796947980365365,0.1439072699258715,0.17359374999999977,1.3473570723650488,0.14314858767101082,-2.6632036572717397e-18,1.392189404434704,5.45738246538404,0.6945982069448697,0.16007108625992178,0.28457980794599036,0.37974970038359396,1.5313421029312504e-17,1.0,-7.989610971815219e-18,0.9999999999999999,1.475546875,105,105.csv,105.csv
帶通+小波,0.6156966565566212,0.23011804224995344,0.15943015353359533,0.1735937500000002,1.3420910766221452,0.0653253535259029,1.464762011499457e-17,1.4636363621628234,5.737454539678268,0.7050682380305695,0.1678325280637833,0.24614711594245572,0.3730159606789362,7.989610971815219e-18,1.0,-7.989610971815219e-18,0.9999999999999999,1.475546875,105,105.csv,105.csv
帶通+小波+NLMS,0.6247605119762045,0.2411517283887611,0.4312085148060735,0.21699218750000004,1.3172824113068708,0.1276058285051867,2.6632036572717398e-17,1.3882121030022905,5.441791443768978,0.7052414564629637,0.2726975260958413,0.279572903081023,0.4191706285466093,1.9308226515220113e-17,1.0,-7.989610971815219e-18,0.9999999999999999,1.475546875,105,105.csv,105.csv
原始波形,0.6206684628565593,0.25985803837223265,0.25421983514830054,0.694375,1.497399274312904,0.12962036821285378,-2.7297837487035332e-17,1.4215612898237222,5.572520256108991,0.6959147580841238,0.12759224026705798,0.2650184588275615,0.36284181905958107,-2.5966235658399464e-17,0.9999999999999998,2.7297837487035332e-17,0.9999999999999998,1.3019531249999998,106,106.csv,106.csv
帶通,0.6174974547433439,0.24620638266920952,0.23998043723301699,0.2603906250000001,1.457631899566096,0.13043924091264364,-2.1305629258173918e-17,1.448191426831372,5.676910393178979,0.6996291605621516,0.15698222510388038,0.2686675005429519,0.3750929620696613,1.6645022857948375e-17,1.0,2.7297837487035332e-17,0.9999999999999998,1.3019531249999998,106,106.csv,106.csv
小波去噪,0.6298917885357442,0.25239505049620586,0.23828304287016921,0.2603906250000001,1.6223874124334812,0.19367350376848,1.3316018286358699e-18,1.347906390479321,5.283793050678938,0.703414768163783,0.1561335279224565,0.2875027067425338,0.38235033427625775,5.3264073145434795e-18,0.9999999999999999,2.7297837487035332e-17,0.9999999999999998,1.3019531249999998,106,106.csv,106.csv
NLMS,0.6225189173296831,0.2662889927872253,0.17239672035947481,0.13019531250000016,1.4519077092821895,0.2258869065661258,-1.1318615543404894e-17,1.4063426531789731,5.512863200461575,0.694368290726604,0.22219837210505272,0.31686630001467087,0.4111443209487759,-5.3264073145434795e-18,0.9999999999999999,2.7297837487035332e-17,0.9999999999999998,1.3019531249999998,106,106.csv,106.csv
帶通+小波,0.6170794594588214,0.24642601455415541,0.19951549469025176,0.2603906250000001,1.5081096603042121,0.11874110154030947,1.6645022857948375e-17,1.451755253462415,5.6908805935726665,0.6993343225405474,0.13674975383249777,0.25872387567196714,0.3649359840150041,-1.731082377226631e-17,0.9999999999999998,2.7297837487035332e-17,0.9999999999999998,1.3019531249999998,106,106.csv,106.csv
帶通+小波+NLMS,0.6326766479151301,0.2630982866354099,0.505254025249561,0.13019531249999994,1.558736918162582,0.29647755810273124,-3.9948054859076094e-18,1.3266931490947336,5.200637144451355,0.7006714959423539,0.3886270245500961,0.3436476921173669,0.4776487375366056,1.1651516000563862e-18,0.9999999999999999,2.7297837487035332e-17,0.9999999999999998,1.3019531249999998,106,106.csv,106.csv
原始波形,0.6291730681906548,0.2739223722448986,0.296196236446041,0.08679687499999988,1.4591666238237464,0.3685409183808882,-2.3303032001127724e-18,1.3534549793392505,5.305543519009862,0.6947820843073184,0.35799982295286065,0.38759137089936785,0.4801244260531823,1.198441645772283e-17,1.0,-2.263723108680979e-17,0.9999999999999999,1.3019531249999998,107,107.csv,107.csv
帶通,0.6297808098821436,0.24668156762226673,0.29952721415049766,0.08679687499999988,1.3046288751895188,0.3717639464269442,-1.464762011499457e-17,1.348761148825281,5.287143703395102,0.705585141754811,0.359665311805089,0.4028366444764897,0.48936236601212996,-7.323810057497285e-18,1.0,-2.263723108680979e-17,0.9999999999999999,1.3019531249999998,107,107.csv,107.csv
小波去噪,0.6289205429633369,0.26155791274147716,0.2656556009648067,0.04339843750000005,1.3577981873169653,0.25971179574234304,-1.3316018286358699e-17,1.3554118298538442,5.313214373027069,0.6993859164489633,0.4567889900791201,0.3419181526856815,0.499364353071255,2.263723108680979e-17,0.9999999999999999,-2.263723108680979e-17,0.9999999999999999,1.3019531249999998,107,107.csv,107.csv
NLMS,0.6329473744454501,0.2799952072279416,0.3951565952922218,0.04339843749999983,1.2824314451781642,0.2554820414340096,-5.3264073145434795e-18,1.3246547293640434,5.1926465391070495,0.6943673691045271,0.5215394872428283,0.34680565070021574,0.520904169015857,1.1318615543404894e-17,1.0,-2.263723108680979e-17,0.9999999999999999,1.3019531249999998,107,107.csv,107.csv
帶通+小波,0.63012731917681,0.24351106093670724,0.2237107098627566,0.08679687499999988,1.3297240096314962,0.35622998209571055,-1.7643724229425275e-17,1.3460947489614625,5.276691415928933,0.7069990624078819,0.3217570596612185,0.3927326873642045,0.47382960314443495,1.5313421029312504e-17,1.0,-2.263723108680979e-17,0.9999999999999999,1.3019531249999998,107,107.csv,107.csv
帶通+小波+NLMS,0.6352397846012467,0.31284443349797464,0.7201588032284116,0.04339843749999983,1.3729011620942233,0.46920061950076614,-2.0639828343855984e-17,1.3075587132986022,5.12563015613052,0.6833017320050294,0.6840405912109233,0.44531283667195154,0.6042183866293014,0.0,1.0,-2.263723108680979e-17,0.9999999999999999,1.3019531249999998,107,107.csv,107.csv
原始波形,0.6338085709731617,0.2685367811026922,0.2205175644020857,0.04339843749999983,1.409803581255277,0.2170141667250767,2.0639828343855984e-17,1.3181978946843174,5.167335747162524,0.6991529371060319,0.4342199717977603,0.31599287344487687,0.4831219274495564,1.7976624686584242e-17,1.0,2.396883291544566e-17,1.0,1.3019531249999998,108,108.csv,108.csv
帶通,0.6356128903009035,0.25698282029938707,0.2300503467762942,0.04339843749999983,1.3259521513444978,0.21359398055561435,-9.987013714769025e-18,1.3048036662178255,5.114830371573876,0.704497195207428,0.43898636298486454,0.3217627193496537,0.48841542584731545,-3.99480548590761e-17,1.0000000000000002,2.396883291544566e-17,1.0,1.3019531249999998,108,108.csv,108.csv
小波去噪,0.6236064249143096,0.26673347877993814,0.24275836582882546,0.04339843749999983,1.3662350332563409,0.20054672575127458,2.396883291544566e-17,1.3975055732422341,5.478221847109558,0.6947417958487587,0.4453403725111302,0.31157950659032785,0.4838872249834056,1.0652814629086959e-17,0.9999999999999998,2.396883291544566e-17,1.0,1.3019531249999998,108,108.csv,108.csv
NLMS,0.6244104540702444,0.25327801581216286,0.28486782227544505,0.0,1.4244438970594353,0.12149080073009674,1.0652814629086959e-17,1.3910218857134935,5.452805791996894,0.7003312477750516,0.6424339111377225,0.2669782608599607,0.5365811399242449,-2.854621420138146e-17,1.0000000000000002,2.396883291544566e-17,1.0,1.3019531249999998,108,108.csv,108.csv
帶通+小波,0.6369769377028267,0.24743122130805192,0.30265516221082833,0.04339843749999983,1.3517788108656885,0.2645554236095653,4.327705943066577e-17,1.2947955247000589,5.07559845682423,0.7088904296696965,0.4752887707021316,0.3448827398328863,0.5096873134015715,6.6580091431793495e-18,1.0,2.396883291544566e-17,1.0,1.3019531249999998,108,108.csv,108.csv
帶通+小波+NLMS,0.63727113138686,0.2409815578451854,0.5829038505760163,0.0,1.335738374539072,0.43641649913187663,7.989610971815219e-18,1.2926500671378067,5.067188263180202,0.7115636252608888,0.7914519252880081,0.4322733201450303,0.645096290231309,2.263723108680979e-17,1.0,2.396883291544566e-17,1.0,1.3019531249999998,108,108.csv,108.csv
原始波形,0.6231510197343626,0.27133967952149163,0.23946033555868573,0.04339843749999983,1.4623434532619568,0.25178424154807544,-2.396883291544566e-17,1.4011966934647342,5.492691038381758,0.6927542574620211,0.4436913573760603,0.3289507149509109,0.4884654432629974,-6.990909600338316e-18,1.0000000000000002,-1.0652814629086959e-17,0.9999999999999999,1.3019531249999998,109,109.csv,109.csv
帶通,0.6248708242097571,0.270837175844774,0.23218454059431382,0.04339843749999983,1.437357023426679,0.2536761440169633,-1.9974027429538047e-18,1.3873283017742999,5.438326942955255,0.6938057515556459,0.44005345989387434,0.33197831005906087,0.4886125071695271,-2.1305629258173918e-17,1.0,-1.0652814629086959e-17,0.9999999999999999,1.3019531249999998,109,109.csv,109.csv
小波去噪,0.6252477833183132,0.2747309248786684,0.27363980032114144,0.08679687499999988,1.5055699343667799,0.2964809460590473,-3.095974251578398e-17,1.3843140566712095,5.426511102151141,0.6925121580020077,0.3467216048904109,0.3477958688466284,0.4623432105796823,4.660606400225545e-18,0.9999999999999999,-1.0652814629086959e-17,0.9999999999999999,1.3019531249999998,109,109.csv,109.csv
NLMS,0.6225215564731936,0.2621348127828732,0.3117228355868944,0.13019531249999994,1.4752061051806882,0.12610332352676282,-1.864242560090218e-17,1.406321112708783,5.512778761818429,0.6959644236253157,0.29186142971876283,0.26505504198835883,0.41762696511081243,6.6580091431793495e-18,1.0,-1.0652814629086959e-17,0.9999999999999999,1.3019531249999998,109,109.csv,109.csv
帶通+小波,0.6252822095776465,0.27335869754409997,0.29126538026084436,0.08679687499999988,1.4618476855465734,0.2779251721097785,-2.2970131543968756e-17,1.384039229221195,5.425433778547084,0.6930510220247831,0.35553439486026234,0.34206207223979157,0.46354916304161237,-3.062684205862501e-17,1.0,-1.0652814629086959e-17,0.9999999999999999,1.3019531249999998,109,109.csv,109.csv
帶通+小波+NLMS,0.6220529260912158,0.27084866889524617,0.5687719424099728,0.13019531249999994,1.4986477477276576,0.22655126377908083,-2.929524022998914e-17,1.4101533273420064,5.527801043180665,0.6923924194130029,0.42038598313030195,0.3133838706177543,0.47538742438701975,1.864242560090218e-17,1.0,-1.0652814629086959e-17,0.9999999999999999,1.3019531249999998,109,109.csv,109.csv
原始波形,0.6138328605113017,0.2704300237782145,0.205364545397828,0.04339843750000005,1.6152110208377464,0.22204111504188112,3.9948054859076094e-18,1.4798768617223284,5.801117297951527,0.688442077042956,0.4266434622956307,0.3022097181722413,0.4724317525036093,-3.2124894115840363e-17,1.0,-3.329004571589675e-17,1.0,1.4321484375,110,110.csv,110.csv
帶通,0.6150017238417184,0.26626216676365866,0.21700934976455571,0.04339843750000005,1.5363149174246988,0.22001234465844866,-3.6619050287486425e-17,1.4696609802433036,5.76107104255375,0.6906199714070296,0.4324658644789946,0.3071425754489464,0.4767428037783235,1.6645022857948375e-17,1.0,-3.329004571589675e-17,1.0,1.4321484375,110,110.csv,110.csv
小波去噪,0.6180487602249469,0.298734717497822,0.16641072606891555,0.2603906249999999,1.6390111406308232,0.17881571241519628,-1.6977923315107342e-17,1.443510337064014,5.658560521290935,0.6799024592457317,0.12019736952182974,0.2788727630819515,0.35965753061650424,0.0,1.0,-3.329004571589675e-17,1.0,1.4321484375,110,110.csv,110.csv
NLMS,0.6241580906602167,0.25777975879424264,0.2350422735534914,0.0,1.6158605420905672,0.4114774942858058,-2.0639828343855984e-17,1.3930524201643484,5.460765487044245,0.6984617494059135,0.6175211367767457,0.39688043530048545,0.5709544404943815,3.129264297294294e-17,1.0,-3.329004571589675e-17,1.0,1.4321484375,110,110.csv,110.csv
帶通+小波,0.6162835252854368,0.28455137285885024,0.1734316930849118,0.04339843750000005,1.5386074106257515,0.1882511102904862,-2.1971430172491855e-17,1.4585767059788546,5.71762068743711,0.6843176146493624,0.4106770361391726,0.2910839339426772,0.46202619491040403,1.3981819200676633e-17,1.0,-3.329004571589675e-17,1.0,1.4321484375,110,110.csv,110.csv
帶通+小波+NLMS,0.6262967781011544,0.26335833776159007,0.6123567179616435,0.21699218749999982,1.5211296385512545,0.2759648113385699,-3.1958443887260875e-17,1.3759735792790593,5.393816430773913,0.6973816277556071,0.3632716276736264,0.3363062016194689,0.4656531523495675,-4.660606400225545e-18,0.9999999999999999,-3.329004571589675e-17,1.0,1.4321484375,110,110.csv,110.csv
原始波形,0.6126345722156976,0.2547715680484733,0.20858612624188688,0.04339843750000005,1.6201907042103616,0.29580929274621925,2.0806278572435466e-17,1.4904593941790159,5.842600825181742,0.6938640530421185,0.42825425271766016,0.3387304512263802,0.486949585662053,-1.2650217372040764e-17,1.0,-3.728485120180436e-17,1.0,1.38875,111,111.csv,111.csv
